,video,audio,label,center
21083,speaker194_0002,speaker194_0002,1,88
21084,speaker115_0000,speaker115_0000,0,13
21085,speaker192_0000,speaker122_0000,0,41
21086,speaker008_0012,speaker008_0012,1,68
21087,speaker219_0011,speaker219_0011,1,67
21088,speaker324_0000,speaker324_0000,1,70
21089,speaker133_0003,speaker133_0001,0,42
21090,speaker075_0006,speaker245_0001,0,32
21091,speaker312_0001,speaker312_0001,0,66
21092,speaker221_0002,speaker221_0002,1,1
21093,speaker320_0000,speaker195_0002,0,153
21094,speaker315_0023,speaker315_0023,1,157
21095,speaker202_0026,speaker202_0026,0,14
21096,speaker035_0043,speaker035_0033,0,83
21097,speaker301_0002,speaker301_0002,1,33
21098,speaker195_0004,speaker195_0004,1,126
21099,speaker030_0003,speaker030_0003,1,20
21100,speaker043_0014,speaker043_0014,0,55
21101,speaker117_0002,speaker117_0000,0,5
21102,speaker105_0000,speaker331_0002,0,4
21103,speaker215_0000,speaker215_0000,1,83
21104,speaker053_0006,speaker053_0002,0,51
21105,speaker041_0032,speaker041_0032,1,136
21106,speaker177_0000,speaker240_0000,0,29
21107,speaker215_0001,speaker215_0001,1,77
21108,speaker158_0014,speaker158_0012,0,74
21109,speaker332_0002,speaker332_0003,0,81
21110,speaker075_0009,speaker075_0009,1,71
21111,speaker200_0001,speaker200_0001,0,96
21112,speaker156_0000,speaker156_0000,1,0
21113,speaker133_0001,speaker133_0001,1,61
21114,speaker142_0001,speaker142_0004,0,72
21115,speaker096_0003,speaker096_0003,0,11
21116,speaker128_0000,speaker128_0001,0,36
21117,speaker167_0000,speaker167_0000,0,20
21118,speaker044_0027,speaker044_0027,1,103
21119,speaker162_0004,speaker162_0004,1,24
21120,speaker053_0001,speaker053_0001,0,60
21121,speaker170_0001,speaker170_0001,1,44
21122,speaker233_0007,speaker233_0006,0,180
21123,speaker035_0058,speaker158_0007,0,6
21124,speaker162_0004,speaker162_0004,0,59
21125,speaker121_0001,speaker121_0001,1,5
21126,speaker178_0000,speaker178_0000,0,35
21127,speaker304_0003,speaker304_0014,0,8
21128,speaker269_0000,speaker123_0001,0,63
21129,speaker034_0010,speaker058_0021,0,58
21130,speaker091_0010,speaker091_0010,1,36
21131,speaker329_0006,speaker329_0006,1,79
21132,speaker038_0034,speaker038_0034,1,1
21133,speaker160_0000,speaker289_0000,0,24
21134,speaker157_0001,speaker157_0001,1,48
21135,speaker202_0016,speaker202_0016,1,54
21136,speaker072_0000,speaker072_0000,1,68
21137,speaker008_0004,speaker008_0004,0,35
21138,speaker271_0006,speaker271_0006,1,40
21139,speaker192_0000,speaker192_0014,0,22
21140,speaker255_0002,speaker248_0009,0,90
21141,speaker041_0034,speaker041_0024,0,40
21142,speaker233_0007,speaker233_0007,0,70
21143,speaker037_0046,speaker037_0008,0,160
21144,speaker288_0010,speaker288_0010,1,3
21145,speaker186_0011,speaker186_0011,1,70
21146,speaker315_0011,speaker315_0011,0,43
21147,speaker252_0017,speaker252_0017,1,21
21148,speaker266_0000,speaker266_0000,1,82
21149,speaker030_0011,speaker030_0011,1,73
21150,speaker252_0025,speaker252_0021,0,71
21151,speaker243_0002,speaker243_0002,1,44
21152,speaker259_0000,speaker203_0006,0,47
21153,speaker015_0029,speaker015_0029,0,18
21154,speaker209_0001,speaker209_0001,1,21
21155,speaker325_0002,speaker325_0002,1,73
21156,speaker178_0001,speaker178_0000,0,44
21157,speaker162_0001,speaker162_0001,1,15
21158,speaker038_0008,speaker038_0008,1,10
21159,speaker276_0001,speaker276_0001,1,80
21160,speaker260_0013,speaker260_0012,0,94
21161,speaker151_0000,speaker151_0001,0,21
21162,speaker248_0013,speaker248_0013,1,91
21163,speaker294_0000,speaker294_0000,0,6
21164,speaker194_0003,speaker194_0003,1,74
21165,speaker271_0007,speaker271_0007,1,3
21166,speaker281_0024,speaker156_0000,0,39
21167,speaker186_0008,speaker186_0008,0,8
21168,speaker304_0000,speaker304_0000,1,49
21169,speaker130_0001,speaker130_0001,1,34
21170,speaker121_0006,speaker121_0006,0,147
21171,speaker269_0000,speaker269_0000,1,34
21172,speaker170_0001,speaker170_0001,1,3
21173,speaker308_0008,speaker211_0000,0,37
21174,speaker151_0001,speaker151_0000,0,32
21175,speaker202_0002,speaker202_0002,1,13
21176,speaker284_0004,speaker284_0004,1,5
21177,speaker108_0000,speaker108_0000,0,20
21178,speaker058_0023,speaker058_0023,1,14
21179,speaker101_0002,speaker101_0002,1,89
21180,speaker312_0008,speaker312_0001,0,145
21181,speaker179_0009,speaker179_0009,1,4
21182,speaker036_0025,speaker036_0026,0,57
21183,speaker286_0003,speaker286_0003,1,5
21184,speaker190_0002,speaker190_0000,0,55
21185,speaker320_0003,speaker181_0002,0,13
21186,speaker333_0000,speaker333_0001,0,68
21187,speaker084_0000,speaker123_0002,0,18
21188,speaker177_0000,speaker177_0000,1,16
21189,speaker133_0003,speaker133_0003,1,112
21190,speaker099_0006,speaker099_0016,0,4
21191,speaker252_0019,speaker331_0002,0,5
21192,speaker172_0004,speaker172_0004,1,26
21193,speaker034_0016,speaker203_0011,0,30
21194,speaker244_0000,speaker244_0000,1,31
21195,speaker099_0011,speaker099_0011,0,57
21196,speaker222_0009,speaker132_0003,0,76
21197,speaker041_0002,speaker041_0029,0,111
21198,speaker286_0004,speaker286_0004,1,33
21199,speaker266_0000,speaker266_0000,1,15
21200,speaker167_0001,speaker167_0001,1,108
21201,speaker233_0020,speaker233_0020,1,82
21202,speaker123_0001,speaker286_0004,0,7
21203,speaker248_0005,speaker248_0008,0,49
21204,speaker323_0005,speaker323_0005,1,45
21205,speaker324_0001,speaker324_0001,1,27
21206,speaker221_0007,speaker221_0004,0,40
21207,speaker331_0000,speaker195_0000,0,68
21208,speaker248_0005,speaker248_0005,1,24
21209,speaker063_0018,speaker063_0018,1,259
21210,speaker325_0010,speaker325_0010,1,26
21211,speaker271_0020,speaker271_0020,1,15
21212,speaker179_0003,speaker179_0003,1,37
21213,speaker173_0006,speaker173_0006,1,13
21214,speaker251_0000,speaker251_0010,0,64
21215,speaker333_0001,speaker160_0001,0,16
21216,speaker195_0004,speaker154_0001,0,60
21217,speaker332_0006,speaker332_0006,1,5
21218,speaker220_0005,speaker220_0005,1,36
21219,speaker192_0001,speaker192_0001,1,96
21220,speaker123_0002,speaker125_0000,0,24
21221,speaker058_0004,speaker058_0004,1,27
21222,speaker186_0002,speaker323_0005,0,43
21223,speaker250_0000,speaker250_0000,1,21
21224,speaker192_0028,speaker192_0010,0,32
21225,speaker209_0003,speaker209_0003,1,253
21226,speaker327_0003,speaker173_0002,0,65
21227,speaker180_0001,speaker180_0001,1,42
21228,speaker180_0001,speaker162_0001,0,40
21229,speaker325_0002,speaker325_0007,0,25
21230,speaker251_0011,speaker331_0001,0,0
21231,speaker179_0010,speaker179_0010,0,122
21232,speaker239_0004,speaker239_0000,0,41
21233,speaker260_0006,speaker260_0006,1,48
21234,speaker284_0000,speaker284_0000,1,34
21235,speaker087_0001,speaker087_0001,1,92
21236,speaker158_0000,speaker158_0003,0,0
21237,speaker140_0002,speaker140_0002,1,59
21238,speaker170_0001,speaker170_0001,1,75
21239,speaker180_0000,speaker180_0003,0,18
21240,speaker284_0004,speaker284_0004,0,47
21241,speaker266_0000,speaker266_0000,0,21
21242,speaker091_0005,speaker091_0005,1,76
21243,speaker054_0001,speaker054_0001,1,159
21244,speaker053_0001,speaker053_0004,0,89
21245,speaker041_0024,speaker041_0024,1,21
21246,speaker167_0001,speaker178_0001,0,99
21247,speaker219_0018,speaker219_0018,1,25
21248,speaker122_0002,speaker122_0002,1,89
21249,speaker131_0000,speaker131_0000,1,47
21250,speaker083_0000,speaker083_0000,0,138
21251,speaker107_0000,speaker107_0000,0,23
21252,speaker043_0001,speaker043_0001,1,96
21253,speaker194_0003,speaker194_0003,1,98
21254,speaker248_0008,speaker248_0013,0,131
21255,speaker312_0011,speaker312_0011,1,134
21256,speaker038_0038,speaker038_0038,0,149
21257,speaker259_0003,speaker259_0003,1,87
21258,speaker021_0003,speaker021_0003,1,83
21259,speaker186_0000,speaker186_0000,1,50
21260,speaker107_0003,speaker107_0002,0,13
21261,speaker203_0002,speaker203_0011,0,15
21262,speaker194_0003,speaker194_0003,1,85
21263,speaker241_0004,speaker241_0004,1,4
21264,speaker260_0015,speaker260_0010,0,37
21265,speaker203_0002,speaker203_0010,0,15
21266,speaker183_0000,speaker183_0000,1,117
21267,speaker237_0005,speaker237_0005,1,49
21268,speaker281_0013,speaker281_0013,0,54
21269,speaker301_0001,speaker301_0001,0,11
21270,speaker195_0001,speaker195_0001,1,14
21271,speaker260_0020,speaker260_0020,1,176
21272,speaker334_0002,speaker334_0002,1,134
21273,speaker286_0001,speaker286_0001,1,21
21274,speaker178_0000,speaker178_0002,0,81
21275,speaker194_0001,speaker194_0001,1,19
21276,speaker173_0011,speaker173_0002,0,65
21277,speaker241_0002,speaker241_0002,1,8
21278,speaker332_0008,speaker332_0008,1,49
21279,speaker179_0000,speaker179_0000,1,24
21280,speaker008_0029,speaker008_0029,1,6
21281,speaker327_0008,speaker327_0008,1,36
21282,speaker331_0000,speaker114_0000,0,109
21283,speaker211_0001,speaker211_0001,1,139
21284,speaker243_0004,speaker243_0004,1,88
21285,speaker213_0002,speaker213_0002,1,92
21286,speaker117_0001,speaker117_0001,0,7
21287,speaker222_0015,speaker222_0015,1,92
21288,speaker142_0004,speaker142_0004,1,0
21289,speaker122_0000,speaker122_0000,1,62
21290,speaker308_0001,speaker308_0001,1,112
21291,speaker129_0001,speaker129_0001,1,26
21292,speaker157_0002,speaker082_0000,0,23
21293,speaker175_0003,speaker175_0003,0,56
21294,speaker240_0006,speaker240_0006,1,10
21295,speaker101_0002,speaker101_0002,0,62
21296,speaker158_0002,speaker158_0002,1,37
21297,speaker140_0002,speaker140_0002,1,18
21298,speaker182_0000,speaker182_0000,0,20
21299,speaker209_0000,speaker209_0001,0,38
21300,speaker036_0015,speaker036_0015,1,112
21301,speaker038_0008,speaker038_0008,1,25
21302,speaker058_0004,speaker058_0004,1,47
21303,speaker271_0022,speaker271_0023,0,104
21304,speaker215_0002,speaker129_0000,0,168
21305,speaker194_0001,speaker194_0002,0,52
21306,speaker327_0000,speaker327_0000,1,13
21307,speaker167_0000,speaker167_0000,1,25
21308,speaker244_0000,speaker244_0000,0,51
21309,speaker128_0000,speaker128_0000,1,36
21310,speaker284_0000,speaker284_0000,1,32
21311,speaker096_0006,speaker096_0006,1,82
21312,speaker035_0006,speaker035_0006,0,96
21313,speaker128_0000,speaker128_0001,0,8
21314,speaker099_0009,speaker099_0009,1,37
21315,speaker104_0003,speaker104_0000,0,103
21316,speaker334_0000,speaker334_0000,0,3
21317,speaker142_0006,speaker142_0002,0,5
21318,speaker186_0004,speaker186_0006,0,22
21319,speaker286_0000,speaker286_0000,0,10
21320,speaker229_0003,speaker229_0003,1,32
21321,speaker038_0003,speaker038_0003,1,66
21322,speaker038_0040,speaker038_0040,0,64
21323,speaker158_0011,speaker158_0011,1,65
21324,speaker156_0000,speaker058_0020,0,138
21325,speaker233_0011,speaker233_0011,1,50
21326,speaker179_0005,speaker179_0003,0,47
21327,speaker308_0002,speaker308_0002,1,25
21328,speaker271_0018,speaker271_0018,0,67
21329,speaker008_0020,speaker008_0020,1,62
21330,speaker060_0003,speaker060_0003,0,59
21331,speaker325_0010,speaker325_0003,0,144
21332,speaker260_0009,speaker260_0001,0,16
21333,speaker320_0002,speaker320_0002,0,62
21334,speaker301_0001,speaker203_0006,0,24
21335,speaker162_0009,speaker331_0002,0,34
21336,speaker241_0001,speaker241_0001,0,68
21337,speaker245_0001,speaker245_0001,1,49
21338,speaker229_0001,speaker229_0002,0,14
21339,speaker244_0000,speaker244_0000,1,11
21340,speaker167_0000,speaker233_0010,0,15
21341,speaker266_0000,speaker038_0052,0,82
21342,speaker091_0016,speaker327_0008,0,21
21343,speaker142_0004,speaker142_0004,1,122
21344,speaker277_0001,speaker277_0001,1,11
21345,speaker327_0009,speaker327_0009,1,74
21346,speaker162_0001,speaker162_0009,0,2
21347,speaker289_0001,speaker289_0001,1,116
21348,speaker308_0008,speaker308_0006,0,29
21349,speaker194_0000,speaker034_0011,0,27
21350,speaker177_0000,speaker177_0000,1,47
21351,speaker175_0002,speaker157_0003,0,27
21352,speaker334_0002,speaker334_0003,0,51
21353,speaker301_0000,speaker301_0004,0,37
21354,speaker097_0002,speaker099_0009,0,44
21355,speaker121_0001,speaker036_0026,0,17
21356,speaker279_0000,speaker190_0004,0,11
21357,speaker124_0000,speaker124_0000,0,33
21358,speaker239_0005,speaker239_0003,0,21
21359,speaker275_0003,speaker275_0003,1,31
21360,speaker036_0044,speaker036_0044,1,27
21361,speaker172_0003,speaker172_0007,0,26
21362,speaker044_0013,speaker044_0013,1,51
21363,speaker260_0000,speaker260_0000,1,47
21364,speaker137_0003,speaker137_0003,1,53
21365,speaker021_0002,speaker021_0002,0,11
21366,speaker137_0002,speaker137_0000,0,29
21367,speaker036_0009,speaker036_0009,1,65
21368,speaker322_0002,speaker322_0002,1,42
21369,speaker209_0002,speaker209_0002,0,70
21370,speaker260_0010,speaker260_0015,0,146
21371,speaker220_0010,speaker220_0010,1,1
21372,speaker255_0000,speaker255_0000,1,80
21373,speaker060_0000,speaker060_0000,0,89
21374,speaker070_0023,speaker070_0023,1,93
21375,speaker170_0004,speaker170_0004,0,31
21376,speaker089_0000,speaker089_0000,0,63
21377,speaker140_0001,speaker140_0002,0,83
21378,speaker331_0000,speaker331_0000,0,38
21379,speaker177_0002,speaker213_0001,0,55
21380,speaker308_0007,speaker308_0007,0,197
21381,speaker222_0009,speaker036_0037,0,72
21382,speaker044_0011,speaker044_0011,1,58
21383,speaker067_0001,speaker067_0001,1,70
21384,speaker158_0010,speaker158_0010,0,17
21385,speaker231_0000,speaker231_0001,0,74
21386,speaker186_0003,speaker275_0015,0,50
21387,speaker151_0001,speaker151_0001,0,33
21388,speaker036_0022,speaker036_0011,0,22
21389,speaker333_0002,speaker333_0000,0,1
21390,speaker177_0000,speaker177_0000,1,52
21391,speaker034_0000,speaker034_0000,1,12
21392,speaker008_0001,speaker008_0001,0,48
21393,speaker251_0000,speaker251_0000,0,54
21394,speaker175_0000,speaker175_0003,0,59
21395,speaker182_0001,speaker182_0001,0,53
21396,speaker334_0003,speaker038_0048,0,45
21397,speaker054_0020,speaker087_0001,0,31
21398,speaker058_0012,speaker058_0012,1,28
21399,speaker275_0018,speaker275_0018,1,37
21400,speaker333_0002,speaker333_0002,1,25
21401,speaker085_0000,speaker085_0000,0,15
21402,speaker132_0011,speaker107_0000,0,45
21403,speaker225_0000,speaker225_0000,0,54
21404,speaker030_0011,speaker030_0011,1,4
21405,speaker157_0004,speaker157_0000,0,8
21406,speaker035_0031,speaker035_0031,1,39
21407,speaker182_0000,speaker182_0000,0,26
21408,speaker289_0002,speaker289_0002,1,101
21409,speaker186_0002,speaker186_0002,1,15
21410,speaker137_0003,speaker137_0003,0,60
21411,speaker271_0017,speaker271_0017,1,7
21412,speaker173_0001,speaker173_0001,1,85
21413,speaker067_0001,speaker067_0001,0,135
21414,speaker067_0001,speaker067_0001,1,44
21415,speaker277_0011,speaker277_0005,0,113
21416,speaker082_0000,speaker244_0000,0,31
21417,speaker101_0002,speaker101_0002,1,106
21418,speaker281_0026,speaker281_0036,0,179
21419,speaker058_0017,speaker058_0013,0,15
21420,speaker173_0010,speaker078_0001,0,30
21421,speaker067_0000,speaker067_0000,1,11
21422,speaker327_0005,speaker327_0003,0,17
21423,speaker129_0001,speaker156_0001,0,45
21424,speaker322_0002,speaker322_0002,0,91
21425,speaker284_0003,speaker284_0003,1,64
21426,speaker308_0003,speaker308_0003,0,204
21427,speaker331_0001,speaker331_0001,1,30
21428,speaker151_0000,speaker151_0000,1,19
21429,speaker182_0000,speaker182_0000,1,12
21430,speaker220_0006,speaker220_0008,0,58
21431,speaker053_0006,speaker053_0001,0,18
21432,speaker085_0000,speaker085_0000,1,67
21433,speaker195_0003,speaker195_0001,0,14
21434,speaker276_0015,speaker276_0015,1,171
21435,speaker041_0026,speaker041_0026,1,16
21436,speaker181_0001,speaker181_0002,0,52
21437,speaker156_0000,speaker156_0000,1,176
21438,speaker072_0000,speaker072_0000,1,192
21439,speaker034_0017,speaker034_0017,1,16
21440,speaker231_0000,speaker231_0000,0,65
21441,speaker266_0000,speaker266_0000,1,43
21442,speaker329_0007,speaker329_0007,1,93
21443,speaker158_0000,speaker158_0000,0,42
21444,speaker289_0002,speaker289_0002,1,76
21445,speaker320_0005,speaker320_0005,1,58
21446,speaker260_0014,speaker260_0014,1,23
21447,speaker236_0000,speaker236_0000,1,7
21448,speaker008_0010,speaker008_0026,0,78
21449,speaker276_0003,speaker276_0003,1,19
21450,speaker323_0009,speaker096_0001,0,22
21451,speaker120_0001,speaker120_0001,1,13
21452,speaker233_0007,speaker233_0007,1,1
21453,speaker324_0002,speaker324_0003,0,0
21454,speaker324_0004,speaker259_0001,0,122
21455,speaker271_0016,speaker271_0016,1,15
21456,speaker114_0000,speaker140_0001,0,84
21457,speaker178_0002,speaker178_0002,1,20
21458,speaker240_0000,speaker240_0000,1,24
21459,speaker215_0004,speaker215_0004,1,132
21460,speaker327_0007,speaker327_0007,1,117
21461,speaker079_0000,speaker079_0000,1,0
21462,speaker245_0000,speaker245_0000,1,2
21463,speaker153_0008,speaker153_0002,0,13
21464,speaker180_0000,speaker233_0001,0,10
21465,speaker288_0005,speaker288_0005,1,27
21466,speaker233_0003,speaker233_0003,1,34
21467,speaker030_0001,speaker030_0001,0,11
21468,speaker231_0000,speaker231_0000,1,12
21469,speaker091_0008,speaker091_0008,1,62
21470,speaker215_0004,speaker215_0001,0,24
21471,speaker097_0000,speaker097_0000,0,145
21472,speaker173_0000,speaker265_0000,0,28
21473,speaker312_0000,speaker034_0014,0,229
21474,speaker137_0003,speaker308_0006,0,66
21475,speaker089_0000,speaker079_0000,0,88
21476,speaker241_0002,speaker241_0002,0,46
21477,speaker251_0005,speaker251_0012,0,35
21478,speaker323_0011,speaker323_0011,0,28
21479,speaker322_0000,speaker266_0000,0,50
21480,speaker269_0000,speaker220_0004,0,26
21481,speaker186_0001,speaker186_0001,1,29
21482,speaker130_0004,speaker312_0013,0,54
21483,speaker054_0008,speaker054_0008,1,28
21484,speaker327_0002,speaker327_0002,1,28
21485,speaker186_0002,speaker186_0002,1,43
21486,speaker157_0001,speaker157_0001,0,75
21487,speaker153_0005,speaker153_0007,0,8
21488,speaker151_0002,speaker133_0002,0,36
21489,speaker213_0002,speaker213_0002,1,87
21490,speaker067_0000,speaker067_0001,0,7
21491,speaker325_0007,speaker325_0007,1,250
21492,speaker294_0001,speaker195_0005,0,52
21493,speaker215_0004,speaker021_0003,0,108
21494,speaker156_0001,speaker156_0001,1,22
21495,speaker125_0000,speaker125_0000,0,51
21496,speaker053_0006,speaker053_0006,0,26
21497,speaker243_0000,speaker243_0000,1,100
21498,speaker021_0007,speaker236_0000,0,2
21499,speaker203_0005,speaker203_0005,1,17
21500,speaker231_0001,speaker231_0001,0,73
21501,speaker333_0000,speaker333_0000,1,9
21502,speaker115_0000,speaker115_0001,0,16
21503,speaker331_0001,speaker317_0004,0,19
21504,speaker075_0008,speaker075_0010,0,30
21505,speaker131_0001,speaker130_0003,0,10
21506,speaker035_0047,speaker035_0038,0,12
21507,speaker329_0004,speaker329_0004,0,90
21508,speaker240_0002,speaker240_0005,0,29
21509,speaker183_0000,speaker183_0000,1,2
21510,speaker326_0018,speaker326_0018,1,127
21511,speaker194_0000,speaker194_0000,1,9
21512,speaker091_0004,speaker091_0004,0,6
21513,speaker317_0003,speaker317_0003,1,72
21514,speaker221_0004,speaker221_0004,1,42
21515,speaker036_0020,speaker036_0020,1,0
21516,speaker226_0010,speaker226_0010,1,51
21517,speaker131_0000,speaker131_0000,1,67
21518,speaker226_0000,speaker226_0000,1,19
21519,speaker035_0049,speaker054_0008,0,37
21520,speaker324_0011,speaker324_0007,0,8
21521,speaker091_0022,speaker091_0022,1,53
