,video,audio,label,center
25023,speaker064_0001,speaker064_0001,1,45
25024,speaker268_0002,speaker268_0002,0,1
25025,speaker066_0017,speaker066_0017,1,68
25026,speaker262_0000,speaker262_0000,0,19
25027,speaker109_0001,speaker109_0001,0,25
25028,speaker059_0001,speaker109_0001,0,39
25029,speaker068_0008,speaker068_0008,1,53
25030,speaker005_0003,speaker005_0003,1,35
25031,speaker143_0002,speaker135_0001,0,62
25032,speaker074_0017,speaker145_0008,0,9
25033,speaker127_0001,speaker127_0001,1,13
25034,speaker174_0002,speaker189_0007,0,48
25035,speaker197_0005,speaker309_0005,0,55
25036,speaker014_0010,speaker014_0010,1,106
25037,speaker230_0005,speaker230_0005,1,103
25038,speaker228_0001,speaker228_0001,1,88
25039,speaker223_0039,speaker247_0004,0,65
25040,speaker316_0005,speaker316_0005,0,84
25041,speaker212_0004,speaker212_0004,1,5
25042,speaker254_0002,speaker254_0002,0,24
25043,speaker257_0007,speaker257_0007,1,94
25044,speaker102_0000,speaker102_0000,0,28
25045,speaker127_0003,speaker127_0003,1,54
25046,speaker141_0002,speaker141_0001,0,14
25047,speaker302_0003,speaker302_0003,1,25
25048,speaker127_0003,speaker127_0003,1,52
25049,speaker141_0001,speaker141_0002,0,9
25050,speaker055_0039,speaker055_0039,1,51
25051,speaker066_0016,speaker066_0016,1,17
25052,speaker274_0015,speaker274_0000,0,118
25053,speaker210_0002,speaker210_0002,1,56
25054,speaker321_0003,speaker321_0003,1,7
25055,speaker146_0002,speaker146_0002,1,85
25056,speaker234_0028,speaker234_0028,1,85
25057,speaker113_0000,speaker113_0000,1,76
25058,speaker205_0000,speaker267_0001,0,57
25059,speaker299_0006,speaker299_0006,1,47
25060,speaker316_0003,speaker316_0003,1,92
25061,speaker094_0019,speaker273_0008,0,45
25062,speaker112_0000,speaker112_0001,0,5
25063,speaker061_0037,speaker061_0037,0,47
25064,speaker062_0001,speaker062_0001,0,86
25065,speaker285_0001,speaker285_0001,1,0
25066,speaker169_0001,speaker169_0001,1,0
25067,speaker145_0000,speaker145_0000,1,118
25068,speaker282_0003,speaker282_0003,0,15
25069,speaker047_0022,speaker047_0022,1,7
25070,speaker189_0000,speaker039_0002,0,4
25071,speaker187_0000,speaker164_0003,0,7
25072,speaker328_0000,speaker328_0000,1,40
25073,speaker303_0003,speaker303_0004,0,25
25074,speaker278_0000,speaker278_0001,0,52
25075,speaker230_0005,speaker230_0005,1,66
25076,speaker028_0004,speaker028_0004,1,23
25077,speaker155_0005,speaker155_0005,1,51
25078,speaker270_0004,speaker270_0004,1,85
25079,speaker155_0006,speaker109_0001,0,10
25080,speaker046_0001,speaker046_0001,0,61
25081,speaker300_0001,speaker300_0001,1,67
25082,speaker297_0002,speaker297_0006,0,39
25083,speaker055_0004,speaker055_0004,1,115
25084,speaker046_0004,speaker155_0004,0,20
25085,speaker223_0017,speaker223_0017,1,0
25086,speaker319_0002,speaker283_0000,0,60
25087,speaker103_0005,speaker103_0005,0,72
25088,speaker316_0006,speaker316_0006,1,40
25089,speaker127_0004,speaker296_0003,0,16
25090,speaker092_0000,speaker092_0000,1,77
25091,speaker316_0003,speaker316_0003,0,13
25092,speaker285_0004,speaker285_0004,1,48
25093,speaker310_0004,speaker090_0000,0,136
25094,speaker280_0000,speaker280_0000,1,13
25095,speaker247_0004,speaker247_0004,0,79
25096,speaker164_0005,speaker164_0001,0,51
25097,speaker040_0010,speaker040_0010,1,91
25098,speaker321_0001,speaker185_0002,0,68
25099,speaker193_0000,speaker193_0000,1,37
25100,speaker052_0002,speaker143_0013,0,20
25101,speaker256_0000,speaker256_0001,0,71
25102,speaker264_0003,speaker264_0003,0,51
25103,speaker287_0002,speaker187_0000,0,76
25104,speaker193_0004,speaker201_0003,0,57
25105,speaker319_0003,speaker319_0003,0,9
25106,speaker205_0001,speaker205_0000,0,33
25107,speaker302_0004,speaker302_0004,1,15
25108,speaker061_0008,speaker039_0004,0,37
25109,speaker040_0000,speaker310_0004,0,20
25110,speaker283_0003,speaker283_0000,0,9
25111,speaker310_0009,speaker310_0009,0,26
25112,speaker155_0005,speaker155_0005,0,188
25113,speaker113_0000,speaker113_0000,1,48
25114,speaker062_0000,speaker062_0000,1,143
25115,speaker223_0028,speaker223_0028,1,25
25116,speaker155_0005,speaker155_0002,0,193
25117,speaker095_0000,speaker095_0000,1,85
25118,speaker280_0001,speaker280_0001,1,130
25119,speaker223_0020,speaker223_0020,0,34
25120,speaker126_0001,speaker126_0001,1,3
25121,speaker077_0000,speaker077_0000,0,127
25122,speaker302_0002,speaker302_0002,1,3
25123,speaker077_0003,speaker077_0006,0,19
25124,speaker116_0000,speaker116_0000,1,46
25125,speaker235_0001,speaker235_0001,1,11
25126,speaker016_0004,speaker016_0004,1,36
25127,speaker311_0000,speaker311_0000,1,125
25128,speaker094_0020,speaker094_0014,0,33
25129,speaker006_0014,speaker006_0014,1,37
25130,speaker189_0006,speaker189_0006,0,9
25131,speaker028_0011,speaker028_0011,1,90
25132,speaker247_0000,speaker247_0000,1,12
25133,speaker299_0004,speaker299_0004,1,137
25134,speaker258_0017,speaker258_0017,1,87
25135,speaker116_0000,speaker116_0000,0,15
25136,speaker223_0026,speaker223_0026,0,116
25137,speaker249_0000,speaker249_0000,0,48
25138,speaker263_0000,speaker264_0001,0,15
25139,speaker234_0041,speaker234_0041,1,6
25140,speaker146_0001,speaker273_0002,0,149
25141,speaker080_0000,speaker080_0000,0,17
25142,speaker068_0006,speaker068_0006,1,52
25143,speaker310_0002,speaker310_0002,1,76
25144,speaker218_0005,speaker218_0005,1,33
25145,speaker198_0002,speaker198_0002,1,38
25146,speaker297_0004,speaker297_0004,1,30
25147,speaker264_0002,speaker264_0002,0,42
25148,speaker257_0006,speaker257_0006,1,215
25149,speaker090_0000,speaker090_0000,1,87
25150,speaker205_0000,speaker095_0000,0,21
25151,speaker074_0022,speaker074_0022,0,2
25152,speaker039_0005,speaker039_0005,1,2
25153,speaker048_0028,speaker048_0028,1,17
25154,speaker126_0002,speaker249_0000,0,31
25155,speaker080_0000,speaker287_0003,0,4
25156,speaker218_0001,speaker052_0024,0,22
25157,speaker318_0001,speaker318_0000,0,21
25158,speaker258_0005,speaker318_0001,0,109
25159,speaker208_0017,speaker208_0017,0,58
25160,speaker135_0000,speaker135_0000,0,64
25161,speaker040_0009,speaker040_0009,0,66
25162,speaker039_0002,speaker039_0002,1,4
25163,speaker144_0000,speaker196_0000,0,59
25164,speaker004_0025,speaker004_0025,0,29
25165,speaker282_0002,speaker282_0002,1,46
25166,speaker155_0001,speaker155_0004,0,2
25167,speaker295_0000,speaker295_0000,1,20
25168,speaker028_0011,speaker028_0011,1,32
25169,speaker210_0000,speaker210_0000,1,3
25170,speaker316_0000,speaker316_0000,1,131
25171,speaker136_0001,speaker136_0001,0,56
25172,speaker138_0011,speaker138_0011,1,10
25173,speaker268_0002,speaker090_0000,0,16
25174,speaker189_0003,speaker189_0003,1,95
25175,speaker136_0001,speaker136_0001,0,39
25176,speaker232_0003,speaker232_0003,1,19
25177,speaker285_0000,speaker285_0000,1,44
25178,speaker106_0003,speaker106_0003,1,41
25179,speaker074_0005,speaker103_0005,0,9
25180,speaker223_0026,speaker223_0026,1,35
25181,speaker163_0002,speaker163_0002,0,55
25182,speaker056_0005,speaker056_0005,1,88
25183,speaker278_0000,speaker299_0002,0,58
25184,speaker109_0001,speaker109_0001,0,1
25185,speaker184_0009,speaker184_0009,0,62
25186,speaker094_0007,speaker094_0007,1,38
25187,speaker127_0001,speaker127_0001,1,29
25188,speaker318_0001,speaker318_0001,1,8
25189,speaker057_0031,speaker057_0031,1,35
25190,speaker264_0000,speaker264_0000,1,61
25191,speaker135_0000,speaker135_0001,0,157
25192,speaker127_0005,speaker127_0005,1,11
25193,speaker166_0004,speaker166_0004,1,21
25194,speaker055_0018,speaker218_0003,0,141
25195,speaker210_0001,speaker210_0001,1,100
25196,speaker285_0003,speaker285_0003,1,35
25197,speaker273_0002,speaker210_0001,0,89
25198,speaker263_0001,speaker263_0000,0,20
25199,speaker230_0005,speaker230_0005,1,68
25200,speaker234_0029,speaker234_0029,1,64
25201,speaker143_0005,speaker143_0011,0,26
25202,speaker049_0000,speaker049_0000,0,41
25203,speaker228_0001,speaker232_0000,0,108
25204,speaker208_0030,speaker208_0030,1,116
25205,speaker136_0001,speaker136_0001,0,55
25206,speaker046_0003,speaker150_0000,0,11
25207,speaker189_0004,speaker189_0004,1,10
25208,speaker056_0012,speaker056_0012,0,2
25209,speaker199_0004,speaker199_0004,0,55
25210,speaker274_0011,speaker274_0011,1,13
25211,speaker282_0015,speaker282_0015,1,42
25212,speaker040_0004,speaker040_0004,0,176
25213,speaker103_0005,speaker103_0005,1,49
25214,speaker134_0003,speaker134_0003,1,49
25215,speaker090_0000,speaker090_0000,1,81
25216,speaker056_0001,speaker056_0001,1,98
25217,speaker109_0001,speaker141_0003,0,18
25218,speaker174_0009,speaker174_0009,1,58
25219,speaker185_0009,speaker112_0000,0,23
25220,speaker069_0002,speaker069_0002,1,178
25221,speaker092_0001,speaker092_0001,1,114
25222,speaker254_0002,speaker254_0002,1,106
25223,speaker274_0001,speaker274_0001,1,110
25224,speaker254_0002,speaker254_0002,1,110
25225,speaker163_0004,speaker163_0001,0,67
25226,speaker242_0002,speaker135_0001,0,24
25227,speaker159_0000,speaker159_0000,0,18
25228,speaker296_0001,speaker234_0022,0,15
25229,speaker068_0003,speaker092_0000,0,68
25230,speaker292_0004,speaker292_0004,1,52
25231,speaker290_0000,speaker201_0000,0,59
25232,speaker268_0002,speaker268_0002,0,35
25233,speaker272_0002,speaker272_0002,1,31
25234,speaker144_0003,speaker189_0007,0,41
25235,speaker267_0000,speaker267_0000,1,52
25236,speaker040_0008,speaker040_0008,0,2
25237,speaker152_0004,speaker152_0004,0,29
25238,speaker242_0000,speaker242_0000,1,15
25239,speaker313_0007,speaker313_0007,1,48
25240,speaker056_0006,speaker056_0006,1,4
25241,speaker258_0000,speaker258_0000,0,107
25242,speaker074_0030,speaker134_0003,0,34
25243,speaker144_0003,speaker144_0003,1,17
25244,speaker187_0000,speaker187_0000,1,35
25245,speaker092_0002,speaker092_0002,1,104
25246,speaker055_0037,speaker055_0037,1,33
25247,speaker136_0001,speaker066_0017,0,23
25248,speaker014_0015,speaker014_0015,1,176
25249,speaker197_0001,speaker302_0002,0,10
25250,speaker270_0003,speaker270_0003,1,15
25251,speaker328_0003,speaker328_0005,0,37
25252,speaker073_0000,speaker159_0000,0,147
25253,speaker201_0014,speaker201_0014,1,21
25254,speaker057_0025,speaker057_0019,0,3
25255,speaker106_0002,speaker106_0002,1,45
25256,speaker047_0005,speaker047_0005,0,101
25257,speaker139_0008,speaker139_0008,1,70
25258,speaker300_0000,speaker300_0000,1,81
25259,speaker306_0002,speaker306_0002,1,12
25260,speaker306_0002,speaker306_0003,0,78
25261,speaker127_0002,speaker127_0002,0,35
25262,speaker150_0002,speaker150_0002,1,0
25263,speaker061_0057,speaker061_0007,0,8
25264,speaker169_0002,speaker169_0002,1,7
25265,speaker074_0010,speaker074_0010,1,44
25266,speaker018_0004,speaker242_0002,0,27
25267,speaker141_0001,speaker141_0001,0,71
25268,speaker061_0034,speaker061_0052,0,28
25269,speaker106_0002,speaker118_0000,0,69
25270,speaker094_0006,speaker094_0006,1,46
25271,speaker258_0015,speaker310_0010,0,26
25272,speaker076_0004,speaker076_0004,1,21
25273,speaker049_0066,speaker049_0017,0,73
25274,speaker111_0000,speaker111_0000,0,59
25275,speaker005_0010,speaker005_0010,1,74
25276,speaker311_0001,speaker311_0001,1,46
25277,speaker201_0012,speaker201_0012,1,12
25278,speaker014_0009,speaker014_0009,1,60
25279,speaker263_0001,speaker263_0000,0,41
25280,speaker296_0000,speaker296_0000,1,82
25281,speaker264_0003,speaker264_0003,1,85
25282,speaker287_0003,speaker287_0003,1,83
25283,speaker302_0001,speaker069_0001,0,78
25284,speaker039_0006,speaker039_0001,0,0
25285,speaker061_0016,speaker061_0001,0,11
25286,speaker263_0001,speaker263_0000,0,16
25287,speaker196_0001,speaker196_0001,1,5
25288,speaker296_0002,speaker296_0002,1,85
25289,speaker282_0003,speaker282_0003,1,7
25290,speaker144_0002,speaker144_0002,1,16
25291,speaker321_0002,speaker134_0003,0,47
25292,speaker207_0003,speaker278_0000,0,39
25293,speaker299_0006,speaker191_0031,0,1
25294,speaker139_0007,speaker139_0007,1,10
25295,speaker309_0001,speaker309_0001,1,50
25296,speaker247_0003,speaker247_0003,1,46
25297,speaker210_0000,speaker210_0000,0,3
25298,speaker057_0022,speaker057_0022,1,3
25299,speaker204_0000,speaker204_0000,0,82
25300,speaker247_0010,speaker287_0003,0,2
25301,speaker232_0003,speaker232_0003,0,43
25302,speaker076_0003,speaker076_0003,1,50
25303,speaker311_0001,speaker311_0001,1,19
25304,speaker257_0003,speaker257_0003,1,90
25305,speaker296_0002,speaker296_0002,1,126
25306,speaker106_0002,speaker106_0002,1,77
25307,speaker191_0029,speaker191_0020,0,32
25308,speaker283_0000,speaker283_0000,1,39
25309,speaker147_0001,speaker147_0001,1,12
25310,speaker305_0000,speaker305_0000,1,63
25311,speaker218_0005,speaker218_0009,0,29
25312,speaker144_0001,speaker148_0001,0,11
25313,speaker223_0010,speaker223_0010,0,84
25314,speaker018_0014,speaker018_0014,0,126
25315,speaker292_0009,speaker292_0009,1,56
25316,speaker073_0000,speaker073_0000,1,59
25317,speaker292_0004,speaker292_0004,0,9
25318,speaker291_0003,speaker291_0001,0,12
25319,speaker261_0000,speaker047_0021,0,16
25320,speaker285_0001,speaker285_0001,0,52
25321,speaker223_0013,speaker223_0013,1,37
25322,speaker040_0004,speaker040_0004,1,149
25323,speaker247_0006,speaker247_0006,1,45
25324,speaker212_0019,speaker212_0019,1,141
25325,speaker073_0000,speaker280_0002,0,7
25326,speaker270_0004,speaker270_0004,1,27
25327,speaker164_0000,speaker164_0004,0,33
25328,speaker047_0003,speaker047_0003,1,16
25329,speaker278_0000,speaker278_0000,1,65
25330,speaker074_0028,speaker074_0028,1,14
25331,speaker218_0008,speaker210_0001,0,21
25332,speaker247_0006,speaker247_0006,1,79
25333,speaker212_0000,speaker212_0000,1,52
25334,speaker258_0012,speaker258_0012,1,24
25335,speaker198_0001,speaker198_0001,1,5
25336,speaker302_0000,speaker302_0000,1,17
25337,speaker057_0033,speaker057_0033,1,15
25338,speaker152_0001,speaker152_0001,1,24
25339,speaker126_0000,speaker126_0000,1,69
25340,speaker262_0000,speaker262_0000,0,46
25341,speaker223_0028,speaker223_0028,0,134
25342,speaker080_0000,speaker080_0000,0,0
25343,speaker014_0005,speaker014_0019,0,21
25344,speaker319_0002,speaker319_0003,0,33
25345,speaker299_0005,speaker299_0005,1,104
25346,speaker163_0004,speaker163_0004,1,95
25347,speaker305_0002,speaker110_0000,0,67
25348,speaker094_0009,speaker094_0009,1,37
25349,speaker223_0027,speaker223_0031,0,75
25350,speaker106_0003,speaker106_0000,0,38
25351,speaker254_0003,speaker254_0003,1,118
25352,speaker232_0000,speaker232_0001,0,33
25353,speaker263_0000,speaker076_0003,0,2
25354,speaker118_0000,speaker103_0000,0,26
25355,speaker274_0014,speaker274_0001,0,6
25356,speaker267_0001,speaker254_0005,0,26
25357,speaker264_0002,speaker264_0002,1,36
25358,speaker285_0001,speaker285_0001,1,41
25359,speaker224_0024,speaker224_0024,0,145
25360,speaker076_0004,speaker076_0004,1,1
25361,speaker094_0017,speaker094_0017,1,22
25362,speaker309_0003,speaker309_0003,1,64
25363,speaker066_0014,speaker066_0014,0,34
25364,speaker198_0001,speaker198_0001,1,9
25365,speaker144_0000,speaker144_0002,0,100
25366,speaker061_0014,speaker061_0014,0,24
25367,speaker314_0003,speaker314_0003,1,52
25368,speaker136_0000,speaker095_0000,0,30
25369,speaker146_0001,speaker146_0001,1,106
25370,speaker298_0003,speaker298_0003,1,40
25371,speaker198_0000,speaker076_0004,0,5
25372,speaker242_0001,speaker242_0001,1,81
25373,speaker139_0005,speaker139_0005,0,42
25374,speaker287_0003,speaker287_0003,1,34
25375,speaker068_0002,speaker068_0002,1,36
25376,speaker111_0003,speaker111_0003,1,33
25377,speaker066_0015,speaker066_0015,1,54
25378,speaker210_0001,speaker210_0002,0,92
25379,speaker235_0001,speaker235_0001,1,18
25380,speaker228_0001,speaker228_0001,1,39
25381,speaker138_0031,speaker299_0000,0,6
25382,speaker280_0001,speaker062_0004,0,54
25383,speaker300_0000,speaker300_0000,1,112
25384,speaker223_0000,speaker223_0000,1,4
25385,speaker258_0007,speaker258_0007,1,60
25386,speaker212_0008,speaker212_0008,1,9
25387,speaker163_0003,speaker163_0003,1,38
25388,speaker061_0029,speaker061_0029,1,31
25389,speaker141_0003,speaker141_0001,0,39
25390,speaker048_0044,speaker048_0044,1,78
25391,speaker302_0004,speaker057_0037,0,62
25392,speaker149_0000,speaker319_0001,0,3
25393,speaker291_0000,speaker291_0000,1,16
25394,speaker319_0003,speaker319_0000,0,7
25395,speaker319_0003,speaker319_0003,0,16
25396,speaker311_0000,speaker311_0000,1,20
25397,speaker047_0013,speaker047_0013,1,23
25398,speaker193_0001,speaker193_0000,0,26
25399,speaker102_0000,speaker102_0000,1,41
25400,speaker227_0004,speaker227_0004,1,65
25401,speaker134_0000,speaker134_0000,0,10
25402,speaker055_0005,speaker055_0005,1,40
25403,speaker046_0004,speaker046_0006,0,60
25404,speaker118_0000,speaker134_0000,0,57
25405,speaker046_0003,speaker046_0006,0,12
25406,speaker224_0026,speaker224_0026,0,135
25407,speaker111_0000,speaker111_0000,1,94
25408,speaker311_0000,speaker311_0000,0,37
25409,speaker068_0001,speaker068_0006,0,8
25410,speaker071_0001,speaker071_0001,1,101
25411,speaker242_0002,speaker242_0002,0,14
25412,speaker039_0001,speaker039_0001,1,200
25413,speaker274_0002,speaker204_0000,0,191
25414,speaker310_0009,speaker310_0009,1,18
25415,speaker228_0001,speaker228_0001,1,7
25416,speaker257_0006,speaker257_0000,0,202
25417,speaker270_0009,speaker270_0009,0,70
25418,speaker291_0002,speaker103_0004,0,69
25419,speaker014_0021,speaker014_0021,1,25
25420,speaker247_0003,speaker247_0003,1,19
25421,speaker319_0002,speaker319_0000,0,83
25422,speaker040_0012,speaker306_0000,0,85
25423,speaker056_0014,speaker056_0014,0,48
25424,speaker314_0001,speaker314_0001,0,135
25425,speaker280_0000,speaker280_0002,0,6
25426,speaker264_0004,speaker264_0004,1,10
25427,speaker004_0028,speaker004_0028,1,1
25428,speaker227_0004,speaker227_0003,0,67
25429,speaker282_0011,speaker282_0011,1,127
25430,speaker302_0003,speaker302_0004,0,41
25431,speaker152_0007,speaker006_0008,0,1
25432,speaker204_0002,speaker147_0000,0,33
25433,speaker299_0006,speaker299_0006,0,19
25434,speaker300_0001,speaker164_0006,0,55
25435,speaker184_0016,speaker184_0016,1,18
25436,speaker164_0001,speaker164_0001,1,34
25437,speaker299_0004,speaker299_0003,0,42
25438,speaker204_0002,speaker204_0002,1,53
25439,speaker143_0006,speaker143_0013,0,150
25440,speaker300_0000,speaker300_0001,0,87
25441,speaker073_0000,speaker204_0001,0,24
25442,speaker283_0003,speaker106_0000,0,30
25443,speaker005_0025,speaker005_0025,1,106
25444,speaker321_0000,speaker321_0000,1,34
25445,speaker139_0012,speaker139_0012,1,69
25446,speaker201_0002,speaker201_0002,1,62
25447,speaker056_0020,speaker056_0020,1,17
25448,speaker018_0022,speaker018_0022,1,15
25449,speaker302_0003,speaker302_0003,1,52
25450,speaker166_0016,speaker166_0016,1,76
25451,speaker103_0000,speaker103_0002,0,45
25452,speaker310_0000,speaker310_0000,1,140
25453,speaker005_0004,speaker005_0004,0,38
25454,speaker208_0009,speaker208_0009,0,65
25455,speaker274_0014,speaker274_0017,0,23
25456,speaker139_0011,speaker139_0003,0,77
25457,speaker106_0002,speaker106_0002,1,32
25458,speaker092_0000,speaker092_0002,0,42
25459,speaker290_0000,speaker290_0000,0,30
25460,speaker069_0003,speaker069_0003,1,61
25461,speaker305_0001,speaker305_0001,0,16
